"","uniprot","Protein","n_peptides","condition","substrate","growthrate","R1","R2","R3","R4","mean_intensity","median_intensity","sd_intensity","IQR","MAD","CV","mean_mass_fraction","median_mass_fraction","sd_massfraction","rel_intensity","log2_fold_change","fold_change_mean","log2_fold_change_mean","anova","protein_name","protein","length","locus_tag","EC_number","gene_ontology_IDs","System","Process","Pathway","COG","COG_ID","COG_System","COG_Process","eggNOG_name","eggNOG_description","new_locus_tag","product_accession","seq_type","start","end","feature_interval_length","strand","Psortb_localization","Psortb_score","Process.abbr","Pathway.abbr","CI","mean_mass_fraction_norm","MolWeight","mass_g_per_gDCW","mol_fraction","conc_g_per_L_cell_vol","conc_mol_per_cell","conc_mol_per_L_cell_vol","conc_copies_per_cell","substrate_uptake_rate"
"29","Q0K864","Q0K864_CUPNH",2,"FRC 0.2","fructose",0.2,60364500,40095000,258370692,137248600,124019698,98806550,98861068.5149013,112231998,48576800,0.797140052017393,1.05077543430198e-05,8.80434299460896e-06,7.01829443270156e-06,1.9184982385548,0.939977440348879,1.21779177695209,0.284267476397641,0.178101885316849,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.26842770666821,1.05077543430198e-05,8.577,7.14527295325347e-06,3.83738350859804e-05,3.17567686811266e-09,3.33229471995032e-21,3.702545986284e-07,2006.75481905751,2.39564831261101
"30","Q0K864","Q0K864_CUPNH",2,"FRC 0.25","fructose",0.25,18876160,11257600,115175010,84127896,57359166.5,51502028,50548764.7778315,74918154.5,36435148,0.881267421796158,4.99195374109643e-06,4.74552259085803e-06,4.18207445872088e-06,1,0,0.63476304146594,-0.655709963951238,0.178101885316849,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.40229312523104,4.99195374109643e-06,8.577,3.39452854394557e-06,1.83099864782617e-05,1.5086793528647e-09,1.58308431570273e-21,1.75898081402046e-07,953.355674241854,3.01398756660746
"31","Q0K864","Q0K864_CUPNH",2,"NLIM 0.05","ammonium",0.05,18602400,105268800,79138740,20176030,55796492.5,49657385,43376597.3513302,65888632.5,30268170,0.777407242065085,4.8809044726623e-06,4.61245856327945e-06,3.58575869081856e-06,0.488988176419209,-1.03212851320187,0.785020276295085,-0.349198177019937,0.565390119077385,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.23702840260541,4.8809044726623e-06,8.577,3.31901504141037e-06,1.72713042545437e-05,1.47511779618239e-09,1.54786757206966e-21,1.71985113800232e-07,932.147655162969,0.190689848569826
"32","Q0K864","Q0K864_CUPNH",2,"NLIM 0.1","ammonium",0.1,NA,16608820,14267750,155896180,62257583.3333333,16608820,81101851.0359858,70814215,2341070,1.30268228693938,4.80742941667271e-06,1.38235351303175e-06,1.80076743571489e-06,0.163551032827743,-2.61218722479251,0.262564379202315,-1.92925688861058,0.565390119077385,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",NA,4.80742941667271e-06,8.577,3.26905200333744e-06,1.65628147909127e-05,1.45291200148331e-09,1.52456663324586e-21,1.69396123186581e-07,918.115501586255,0.773976444195177
"33","Q0K864","Q0K864_CUPNH",2,"NLIM 0.15","ammonium",0.15,99098604,14805460,5774950,162564600,70560903.5,56952032,74352695.0201485,102417270.5,46661827,1.05373785385484,6.02927048579273e-06,5.0524544762654e-06,5.32396253651919e-06,0.560820314461755,-0.834389486190708,0.900339393550557,-0.151459150008771,0.565390119077385,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.67673206986896,6.02927048579273e-06,8.577,4.09990393033906e-06,2.15018608905479e-05,1.82217952459514e-09,1.91204567113865e-21,2.12449306565887e-07,1151.46083623502,1.35726303982053
"34","Q0K864","Q0K864_CUPNH",2,"NLIM 0.2","ammonium",0.2,164685908,91511370,NA,4066490,86754589.3333333,91511370,80415294.4494874,80309709,73174538,0.926928420357236,6.8997039111665e-06,7.85260441644961e-06,7.27880220742989e-06,0.901134402021441,-0.150185798316743,1.44667869565709,0.532744537865194,0.565390119077385,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",NA,6.8997039111665e-06,8.577,4.69179865959322e-06,2.47861144273826e-05,2.0852438487081e-09,2.18808378668216e-21,2.43120177622042e-07,1317.69487768822,1.94054963544588
"35","Q0K864","Q0K864_CUPNH",2,"NLIM 0.25","ammonium",0.25,NA,102566200,15730600,101551300,73282700,101551300,49844163.8139311,43417800,1014900,0.680162764389564,5.86149496698811e-06,8.63920981924226e-06,5.87606883279728e-06,1,0,1.60539725529496,0.682930336181937,0.565390119077385,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",NA,5.86149496698811e-06,8.577,3.98581657755191e-06,2.08975902553787e-05,1.77147403446752e-09,1.85883949052205e-21,2.06537514631396e-07,1119.41932480544,2.52383623107123
"36","Q0K864","Q0K864_CUPNH",2,"SUC 0.05","succinate",0.05,25489500,31564680,50135000,15204670,30598462.5,28527090,14670608.0208658,13288967.5,8180005,0.479455724968723,3.29227694385657e-06,3.22186581401705e-06,1.54474200961149e-06,0.693733461961508,-0.52754662079745,0.797372823181436,-0.326673660018035,0.630626094585095,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.762921050236917,3.29227694385657e-06,8.577,2.23874832182246e-06,1.13728032016342e-05,9.94999254143318e-10,1.04407057097935e-21,1.16007725212086e-07,628.754004621826,1.00177830468287
"37","Q0K864","Q0K864_CUPNH",2,"SUC 0.1","succinate",0.1,82547400,44200450,31915400,153152300,77953887.5,63373925,54573309.9416491,59069437.5,25316000,0.700071692276399,8.4355407703629e-06,7.12074064109033e-06,4.98502895086944e-06,1.54115307198663,0.624010161806354,1.7713915262068,0.824883122585769,0.630626094585095,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.11397028525937,8.4355407703629e-06,8.577,5.73616772384677e-06,2.98902419991214e-05,2.54940787726523e-09,2.67513943049867e-21,2.97237417262138e-07,1611.00664706032,1.9273435515285
"38","Q0K864","Q0K864_CUPNH",2,"SUC 0.15","succinate",0.15,39624600,11595390,11858000,143982000,51764997.5,25741300,62868992.4040781,53921602.5,14014605,1.21450778403067,5.37203150970467e-06,2.7641489758885e-06,3.35708044743699e-06,0.625987479423586,-0.675794293247275,0.719506022288299,-0.474921332467859,0.630626094585095,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.93255290501335,5.37203150970467e-06,8.577,3.65298142659918e-06,1.93567269607393e-05,1.62354730071075e-09,1.70361731449186e-21,1.89290623430505e-07,1025.94234394049,2.85290879837412
"39","Q0K864","Q0K864_CUPNH",2,"SUC 0.2","succinate",0.2,49891100,18197570,14025290,22039090,26038262.5,20118330,16235138.8932717,11847592.5,4006900,0.623510838838488,2.54359221657473e-06,2.02026928134255e-06,1.25965979428952e-06,0.48924579127363,-1.03136865473488,0.562335996759424,-0.830495693955466,0.630626094585095,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.992144882682946,2.54359221657473e-06,8.577,1.72964270727082e-06,9.36308396151286e-06,7.68730092120362e-10,8.06642279244871e-22,8.96268302891769e-08,485.771342924407,3.77847404521975
"40","Q0K864","Q0K864_CUPNH",2,"SUC 0.25","succinate",0.25,56028200,25258420,26965620,55276600,40882210,41121110,17072138.7816954,28925680,14531290,0.417593343943377,3.91196673327074e-06,4.07306235298889e-06,1.70088372807451e-06,1,0,1.14939363156405,0.200872960779415,0.630626094585095,"30S ribosomal protein S21","rpsU rpsU2 H16_A2728",70,"H16_A2728",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS13600","WP_010813637.1","chromosome 1",2946765,2946977,213,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.664484197271834,3.91196673327074e-06,8.577,2.6601373786241e-06,1.45347567605421e-05,1.18228327938849e-09,1.24059105916945e-21,1.37843313175377e-07,747.101410797505,4.70403929206537
"41","Q0K8I8","Q0K8I8_CUPNH",12,"FA 0.05","formate",0.05,1934185958,537875952,404151490,785971905,915546326.25,661923928.5,697274651.803565,568580581.75,190910207.5,0.761594068821774,5.42440570600399e-05,4.04918992762834e-05,3.08383903241461e-05,0.322955268535893,-1.63059373904067,0.398714492580148,-1.32657204913699,0.00515007277308883,"30S ribosomal protein S21","rpsU rpsU1 H16_A2601",70,"H16_A2601",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS12950","WP_010814647.1","chromosome 1",2809351,2809563,213,"+","Unknown",2,"Genetic information ","Ribosome",1.21186611522392,5.42440570600399e-05,8.356,3.68859588008271e-05,0.00018853836459698,1.63937594670343e-08,1.7657232551856e-20,1.96191276606927e-06,10633.4341625054,14.4481859656746
"42","Q0K8I8","Q0K8I8_CUPNH",12,"FA 0.1","formate",0.1,1584151340,1467294108,1557598234,931367154,1385102709,1512446171,306597697.093295,230924141,58428616,0.221353763227168,8.82674433475141e-05,0.000101819784690054,2.25381925121235e-05,0.7379283906661,-0.438447272427453,0.911032494310339,-0.134425582523773,0.00515007277308883,"30S ribosomal protein S21","rpsU rpsU1 H16_A2601",70,"H16_A2601",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS12950","WP_010814647.1","chromosome 1",2809351,2809563,213,"+","Unknown",2,"Genetic information ","Ribosome",0.352223232971472,8.82674433475141e-05,8.356,6.00218614763096e-05,0.000320426809959381,2.66763828783598e-08,2.87323415396408e-20,3.19247920081103e-06,17303.0207989346,26.5935259613296
"43","Q0K8I8","Q0K8I8_CUPNH",12,"FA 0.15","formate",0.15,1545388144,2086676424,1939069130,2015750656,1896721088.5,1977409893,241853441.801766,192833214.5,73803647,0.127511336942551,0.000118205157909123,0.000124845455911028,1.59192109944175e-05,0.964786005616272,-0.0517191140324819,1.19110663350261,0.252302575871199,0.00515007277308883,"30S ribosomal protein S21","rpsU rpsU1 H16_A2601",70,"H16_A2601",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS12950","WP_010814647.1","chromosome 1",2809351,2809563,213,"+","Unknown",2,"Genetic information ","Ribosome",0.202898991567304,0.000118205157909123,8.356,8.03795073782036e-05,0.000440322939030642,3.57242255014238e-08,3.84775047286757e-20,4.27527402790789e-06,23171.6953417401,38.7388659569846
"44","Q0K8I8","Q0K8I8_CUPNH",12,"FA 0.2","formate",0.2,4708038851,1734526838,1479685040,2464196752,2596611870.25,2099361795,1468147790.64666,1354340888.25,492255856,0.565409026842856,0.000165446716916255,0.000141355971255524,7.99239421460123e-05,1.02428681464145,0.0346197467075605,1.26456521179469,0.338641436611241,0.00515007277308883,"30S ribosomal protein S21","rpsU rpsU1 H16_A2601",70,"H16_A2601",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS12950","WP_010814647.1","chromosome 1",2809351,2809563,213,"+","Unknown",2,"Genetic information ","Ribosome",0.899691934225052,0.000165446716916255,8.356,0.000112503767503054,0.000623516207575418,5.00016744458016e-08,5.38553219258274e-20,5.98391867450061e-06,32432.4334697979,50.8842059526396
"45","Q0K8I8","Q0K8I8_CUPNH",12,"FA 0.25","formate",0.25,4582340404,2026697728,1577572951,2072470132,2564770303.75,2049583930,1363455081.59464,785521166.25,247448590.5,0.531609041012797,0.000155686411741335,0.000128037146877829,6.80657048657374e-05,1,0,1.23458116781221,0.304021689903681,0.00515007277308883,"30S ribosomal protein S21","rpsU rpsU1 H16_A2601",70,"H16_A2601",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS12950","WP_010814647.1","chromosome 1",2809351,2809563,213,"+","Unknown",2,"Genetic information ","Ribosome",0.845908614213296,0.000155686411741335,8.356,0.000105866759984108,0.000586430957443683,4.70518933262702e-08,5.06782000881321e-20,5.63090548999244e-06,30519.1259461996,63.0295459482946
"46","Q0K8I8","Q0K8I8_CUPNH",12,"FRC 0.05","fructose",0.05,1509172980,1581973682,1543406214,1374071683,1502156139.75,1526289597,90419896.0120645,77650425.25,36400351,0.060193407076253,0.000119898092574422,0.000124967190368495,7.52220096102641e-06,0.431527412748318,-1.21247588547182,0.584452089891307,-0.774843329342004,0.000133626695045175,"30S ribosomal protein S21","rpsU rpsU1 H16_A2601",70,"H16_A2601",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0828","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpsU","Belongs to the bacterial ribosomal protein bS21 family","H16_RS12950","WP_010814647.1","chromosome 1",2809351,2809563,213,"+","Unknown",2,"Genetic information ","Ribosome",0.0957811429761298,0.000119898092574422,8.356,8.15307029506072e-05,0.000417084158586808,3.62358679780477e-08,3.90285796795631e-20,4.33650451677593e-06,23503.5604396062,0.54063055062167
